0.06831798646248592,0.0015814721503601599,7.06751031903515E-5,0.002470159023448644,0.46278698996342227,0.6875834392778031,0.6094896919287833
0.19042426916618588,0.03597731993061149,0.017657717377449315,0.07498999770631867,0.47041896645395814,0.704677311115902,0.6094697431169852
0.032864113345706575,0.028158807266030306,3.8301412896110974E-4,0.006000495118904988,0.4627740967853176,0.6875944845406115,0.6094757182788123
0.03380308290285057,0.008306994328358347,1.697365487409606E-4,0.007686319629661747,0.4628001762855735,0.6871109888162329,0.6094766004283951
0.18558276793387218,0.022130420763523607,0.047450238062943205,0.006383215295492991,0.46254542815099176,0.6867773049809603,0.6093486230878079
0.15047211455506096,0.04309415688745946,0.0024079960987707957,0.02448497737529527,0.4631529878486971,0.6904194521580227,0.6092152158715023
0.16167077442871217,0.002777989508646143,6.553671740887431E-4,1.960970488524193E-4,0.46278706903233624,0.6874716447869865,0.6094919456743868
0.2172837882946018,0.059118175002183075,0.0029709993494953573,0.03464472713957046,0.4634282737889444,0.6782616443007116,0.6089460066988059
0.05913262206511094,0.0033194712786584644,8.545027642323009E-4,0.0013740203560998567,0.46279111555639735,0.6875768165038395,0.609491498078451
0.24284244365955374,0.07970329966207713,5.46663111359973E-4,0.005604870083208258,0.4627940593544412,0.6870750637698195,0.6094723854863849
0.044009194038412205,0.0013769364873099281,5.194207794644521E-4,0.014542760907845278,0.46278480268260175,0.687632906289656,0.6095737533269153
0.10114048838310208,0.025250155650268582,0.012857110691577214,0.0019433437988648247,0.4627696573347393,0.6871149208405081,0.6095071732154934
0.043506816560995455,0.0013045727131904847,4.750086836659752E-4,5.071566601925853E-6,0.46278696938065317,0.6874817477852249,0.6094918210519477
0.023686200851105663,3.831486702989528E-4,2.4175402521358758E-5,0.0029604633477506815,0.46278523717087006,0.6874150326446478,0.6094907601518371
0.023215493960478714,0.0061254043841659275,1.8513236964220347E-4,9.908640212480719E-5,0.4627869876587813,0.6874910291514853,0.6094918448285187
0.11081982451156466,0.028173492548932748,0.0019673788648400027,0.008304945836700968,0.4627765548637624,0.6860106346900626,0.6095601838226454
0.10125766210232157,0.0022149786382864006,4.228837211947834E-4,0.0029304992211384036,0.4627952017234282,0.6876207190656627,0.6094889171971586
0.18234494598614956,0.037181520316709,0.0029482195731689066,0.016348703855898955,0.4626017506778849,0.6843465907407302,0.6096806950129399
0.027154614478269112,7.164631332183346E-6,7.811375583163514E-4,0.001268897595978507,0.4627839259818025,0.6874863837887061,0.6094931437929364
0.10004550578948014,0.05366680822302676,5.744347584561608E-4,4.8140287643224245E-4,0.46278654634163063,0.6875302658218896,0.6094922389360811
0.187816371463761,0.09012113854881225,0.005813638159137973,0.024897767322122316,0.46288633022409714,0.6912381284837603,0.6101011284476849
0.08032291240868047,0.05061353448445407,0.014941190856401604,0.020902395060855523,0.46356625688997766,0.6922552470695778,0.6089949948733083
0.17091945019205565,0.01578770355561547,0.0015076370987250336,0.0022931607505696163,0.46279830942806394,0.6876260853964532,0.6094945451485982
0.07541178059684585,0.00947691348013922,1.4261618095621238E-5,0.0026591960410633545,0.46278777602886245,0.687332211959296,0.6094927416229711
0.35341073664488243,3.12199977970856E-4,0.006877158747777284,0.47342096733788996,0.5059414663057866,0.6972737827123809,0.5640716715081708
0.13337908900995316,0.45820829839786,0.008516738442444388,0.008088305065155505,0.4626151668103108,0.6897462919544166,0.6094362928122555
0.07448491292980694,0.0031460835882369136,0.0017905650566376996,0.011549199535430611,0.4627845867104906,0.6871990945695913,0.6095994215148252
0.053231013144157936,0.010039349751966405,0.003857147457191097,0.0022972054311768434,0.46276784814066296,0.6872146232581228,0.6094912346154321
0.08990951705902252,0.020544247279853208,0.0010230823895487468,0.005347905574970154,0.4628078369753183,0.6865828817895048,0.6094712334003609
0.07007147880044694,0.01452249419319174,0.0028947267000719226,0.003827750964063523,0.4627622199113718,0.6872212805172839,0.6094730255272681
0.1954317391770837,0.21007193816303163,0.017762792747648852,0.060507972913400584,0.4620537195383962,0.6700513472384008,0.6135195438658608
0.20804211731986594,0.024203252398656686,0.004964554763102707,0.019890786542453045,0.4632910386456131,0.6912066987995809,0.6093254566384553
0.09511088558010164,0.005670244475326104,5.509405175895263E-4,5.354001793708955E-4,0.46278657078746654,0.6874328666520071,0.6094923421983441
0.09824709338159703,0.006547605069594877,9.034857636330337E-5,0.005394687731319707,0.462795151361496,0.6871295550258377,0.609496742437511
0.2347442522616935,0.0055990829104897895,0.008609344438080478,0.06574212887677915,0.46592165107572553,0.6881200616104999,0.6117265484912995
0.2539169250253778,0.0327519343888983,0.0010759752967018463,0.1294174635228539,0.45854621125313627,0.6628236609281795,0.6098752771741862
0.15134532852212657,0.003724881467171242,1.8986008536579695E-4,0.0032502032466380625,0.46279082369555774,0.6876553379917828,0.6094962399933931
0.10627496862488116,0.008387858027603652,0.004650193380747107,0.004286803017427951,0.4627408235344598,0.6870069373082287,0.6094719211019389
